animal_id,day,group,stroke_type,study_group,Strain,outcome,value,floor,ceiling,valid_value,at_floor,at_ceiling
GV_T3_8_4,7,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,16.66666667,0.0,100.0,True,False,False
GV_T3_8_4,14,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,16.66666667,0.0,100.0,True,False,False
GV_T3_9_1,3,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,62.5,0.0,100.0,True,False,False
GV_T3_9_1,7,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
GV_T3_9_1,14,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
GV_T3_9_1,21,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,16.66666667,0.0,100.0,True,False,False
GV_T3_9_1,28,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,9.090909091,0.0,100.0,True,False,False
GV_T3_9_3,7,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
GV_T3_9_3,21,Stroke,MOp/MOs (large),GV-1 ,C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_10_1,0,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_10_1,3,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
PB_T3_10_1,7,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_10_1,14,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_10_2,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_10_2,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,47.36842105,0.0,100.0,True,False,False
PB_T3_10_2,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
PB_T3_10_3,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_10_3,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
PB_T3_10_3,7,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
PB_T3_10_3,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_11_1,0,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_11_1,3,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
PB_T3_11_1,7,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,6.25,0.0,100.0,True,False,False
PB_T3_12_1,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_1,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,45.0,0.0,100.0,True,False,False
PB_T3_12_1,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_1,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_2,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_2,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,27.27272727,0.0,100.0,True,False,False
PB_T3_12_2,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,37.5,0.0,100.0,True,False,False
PB_T3_12_2,14,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
PB_T3_12_2,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,33.33333333,0.0,100.0,True,False,False
PB_T3_12_2,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,11.76470588,0.0,100.0,True,False,False
PB_T3_12_3,0,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_3,7,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,12.5,0.0,100.0,True,False,False
PB_T3_12_3,14,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_3,21,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_3,28,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_3,42,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,5.555555555,0.0,100.0,True,False,False
PB_T3_12_4,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_12_4,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,37.5,0.0,100.0,True,False,False
PB_T3_12_4,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
PB_T3_12_4,14,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,10.52631579,0.0,100.0,True,False,False
PB_T3_13_2,0,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,9.090909091,0.0,100.0,True,False,False
PB_T3_13_2,3,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_2,7,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_13_2,14,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_2,28,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
PB_T3_13_2,42,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_3,0,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_3,3,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_3,7,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_3,14,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_3,21,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_3,28,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_13_3,42,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,4.5454545455,0.0,100.0,True,False,False
PB_T3_13_3,56,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_4,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_13_4,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,45.0,0.0,100.0,True,False,False
PB_T3_13_4,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,31.57894737,0.0,100.0,True,False,False
PB_T3_13_4,14,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
PB_T3_13_4,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,21.05263158,0.0,100.0,True,False,False
PB_T3_13_4,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
PB_T3_13_4,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,14.67171717,0.0,100.0,True,False,False
PB_T3_13_4,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,15.38461538,0.0,100.0,True,False,False
PB_T3_14_1,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_1,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,45.0,0.0,100.0,True,False,False
PB_T3_14_1,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,50.0,0.0,100.0,True,False,False
PB_T3_14_1,14,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,31.25,0.0,100.0,True,False,False
PB_T3_14_1,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
PB_T3_14_1,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,22.037037036666664,0.0,100.0,True,False,False
PB_T3_14_1,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
PB_T3_14_2,0,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_2,3,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,17.64705882,0.0,100.0,True,False,False
PB_T3_14_2,7,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_2,14,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_2,28,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_2,42,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_3,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
PB_T3_14_3,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
PB_T3_14_3,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_14_3,14,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,30.76923077,0.0,100.0,True,False,False
PB_T3_14_3,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
PB_T3_14_3,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,12.5,0.0,100.0,True,False,False
PB_T3_14_3,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_4,0,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_14_4,3,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,6.666666667,0.0,100.0,True,False,False
PB_T3_14_4,14,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_14_5,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_14_5,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,38.46153846,0.0,100.0,True,False,False
PB_T3_14_5,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,50.0,0.0,100.0,True,False,False
PB_T3_14_5,14,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,42.85714286,0.0,100.0,True,False,False
PB_T3_14_5,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_14_5,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,16.66666667,0.0,100.0,True,False,False
PB_T3_15_2,0,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_15_2,7,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,13.33333333,0.0,100.0,True,False,False
PB_T3_15_2,21,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_15_2,28,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,5.555555556,0.0,100.0,True,False,False
PB_T3_15_2,42,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,11.111111110000001,0.0,100.0,True,False,False
PB_T3_15_2,56,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_16_1,0,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_16_1,3,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,18.18181818,0.0,100.0,True,False,False
PB_T3_16_1,7,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
PB_T3_16_1,14,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,12.5,0.0,100.0,True,False,False
PB_T3_16_1,21,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_16_1,28,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_16_1,42,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,14.28571429,0.0,100.0,True,False,False
PB_T3_16_2,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
PB_T3_16_2,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,11.76470588,0.0,100.0,True,False,False
PB_T3_16_2,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,29.41176471,0.0,100.0,True,False,False
PB_T3_16_2,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
PB_T3_16_3,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
PB_T3_16_3,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,75.0,0.0,100.0,True,False,False
PB_T3_16_3,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,45.0,0.0,100.0,True,False,False
PB_T3_16_3,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_16_3,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,33.33333333,0.0,100.0,True,False,False
PB_T3_16_3,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,29.285714284999997,0.0,100.0,True,False,False
PB_T3_17_1,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_17_1,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,42.85714286,0.0,100.0,True,False,False
PB_T3_17_1,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
PB_T3_17_1,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
PB_T3_17_1,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,12.5,0.0,100.0,True,False,False
PB_T3_17_1,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,28.57142857,0.0,100.0,True,False,False
PB_T3_17_2,0,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_17_2,7,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_17_2,21,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_17_2,28,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_17_2,42,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,C_PawDragPercent,9.5454545455,0.0,100.0,True,False,False
PB_T3_17_3,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_25_1,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
PB_T3_25_1,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
PB_T3_25_1,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_25_1,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,7.692307692,0.0,100.0,True,False,False
PB_T3_25_1,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_25_2,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_25_2,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,14.28571429,0.0,100.0,True,False,False
PB_T3_25_2,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,17.64705882,0.0,100.0,True,False,False
PB_T3_25_2,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_25_2,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,7.142857143,0.0,100.0,True,False,False
PB_T3_25_2,28,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_25_3,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
PB_T3_25_3,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
PB_T3_25_3,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,50.0,0.0,100.0,True,False,False
PB_T3_25_3,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,45.45454545,0.0,100.0,True,False,False
PB_T3_25_3,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,41.66666667,0.0,100.0,True,False,False
PB_T3_25_3,28,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,12.5,0.0,100.0,True,False,False
PB_T3_25_4,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,9.090909091,0.0,100.0,True,False,False
PB_T3_25_4,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,33.33333333,0.0,100.0,True,False,False
PB_T3_25_4,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,16.66666667,0.0,100.0,True,False,False
PB_T3_25_4,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,27.27272727,0.0,100.0,True,False,False
PB_T3_25_4,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_25_4,28,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,C_PawDragPercent,30.76923077,0.0,100.0,True,False,False
PB_T3_6_1,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_6_1,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,29.41176471,0.0,100.0,True,False,False
PB_T3_7_2,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_7_2,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,28.57142857,0.0,100.0,True,False,False
PB_T3_7_4,14,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_8_1,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_8_1,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
PB_T3_8_1,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
PB_T3_8_2,0,Stroke,MOp/MOs (large),PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_8_2,3,Stroke,MOp/MOs (large),PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_8_2,14,Stroke,MOp/MOs (large),PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
PB_T3_8_3,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
PB_T3_8_3,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,50.0,0.0,100.0,True,False,False
PB_T3_8_3,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
PB_T3_8_4,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
